requirementId,conformanceClass,resourceClass,property,obligation,minCount,maxCount,range,controlledVocabulary,severity,messages,remediation,sourceStandard,sourceClause,localRationale,shapeId,positiveFixtureId,negativeFixtureId
UPSTREAM-GEODCATAP-E5FEADEE99A2D626CCAC,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://www.w3.org/ns/dcat#contactPoint,MUST,,,"[""http://www.w3.org/2006/vcard/ns#Kind""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#contactPoint>의 모든 값에 rdf:type <http://www.w3.org/2006/vcard/ns#Kind>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Dataset.contactpoint""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DatasetShape/7b6713c1f4a52e964f5db57eabef294b6d04e90e,UPSTREAM-POS-UPSTREAM-GEODCATAP-E5FEADEE99A2D626CCAC,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E5FEADEE99A2D626CCAC
UPSTREAM-GEODCATAP-E60243AED05B8F1F770C,"[""geo"",""network""]","[""http://www.w3.org/ns/adms#Identifier""]",http://www.w3.org/2004/02/skos/core#notation,MUST,1,,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:minCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/2004/02/skos/core#notation> 값을 1개 이상 제공한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Identifier.notation""]",GeoDCAT-AP 3.1.0의 sh:minCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#adms:IdentifierShape/3b534bf26cc294dd6e8dc80832da269189e4cbf3,UPSTREAM-POS-UPSTREAM-GEODCATAP-E60243AED05B8F1F770C,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E60243AED05B8F1F770C
UPSTREAM-GEODCATAP-E65E55826C82394AAC74,"[""geo"",""network""]","[""http://www.w3.org/2004/02/skos/core#Concept""]",http://www.w3.org/2004/02/skos/core#inScheme,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/2004/02/skos/core#inScheme> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Concept.categoryscheme""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#skos:ConceptShape/356ae8650886fd067aef6317c54d58b8eb82d948,UPSTREAM-POS-UPSTREAM-GEODCATAP-E65E55826C82394AAC74,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E65E55826C82394AAC74
UPSTREAM-GEODCATAP-E6640E95257E4CDC123A,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://purl.org/dc/terms/creator,MUST,,,"[""http://xmlns.com/foaf/0.1/Agent""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/creator>의 모든 값에 rdf:type <http://xmlns.com/foaf/0.1/Agent>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#CatalogueRecord.creator""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:CatalogRecordShape/c1d40f7102c8201949576e76be48b991b47958d9,UPSTREAM-POS-UPSTREAM-GEODCATAP-E6640E95257E4CDC123A,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E6640E95257E4CDC123A
UPSTREAM-GEODCATAP-E68CC85BCD05C45D98A7,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://xmlns.com/foaf/0.1/homepage,MUST,,,"[""http://xmlns.com/foaf/0.1/Document""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://xmlns.com/foaf/0.1/homepage>의 모든 값에 rdf:type <http://xmlns.com/foaf/0.1/Document>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Catalogue.homepage""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:CatalogShape/fb8568b313de736f9184db23272b6317700e9e7e,UPSTREAM-POS-UPSTREAM-GEODCATAP-E68CC85BCD05C45D98A7,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E68CC85BCD05C45D98A7
UPSTREAM-GEODCATAP-E6C9924A335FF6F396D7,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DatasetSeries""]",http://purl.org/dc/terms/language,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/language> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DatasetSeries.language""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DatasetSeriesShape/db878f1cb93930f64561d0504123c66feacfad5a,UPSTREAM-POS-UPSTREAM-GEODCATAP-E6C9924A335FF6F396D7,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E6C9924A335FF6F396D7
UPSTREAM-GEODCATAP-E706FDED52BC5A21A49E,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DatasetSeries""]",http://www.w3.org/ns/prov#wasUsedBy,MUST,,,"[""http://www.w3.org/ns/prov#Activity""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/prov#wasUsedBy>의 모든 값에 rdf:type <http://www.w3.org/ns/prov#Activity>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DatasetSeries.wasusedby""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DatasetSeriesShape/1a835a94445575c2a10b5f05474c2f9fda6d49ac,UPSTREAM-POS-UPSTREAM-GEODCATAP-E706FDED52BC5A21A49E,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E706FDED52BC5A21A49E
UPSTREAM-GEODCATAP-E75C80A29F2F6AF30941,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DatasetSeries""]",http://data.europa.eu/930/distributor,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://data.europa.eu/930/distributor> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DatasetSeries.distributor""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DatasetSeriesShape/e7571d7eeaa445d492569780abae4aa92ed790b3,UPSTREAM-POS-UPSTREAM-GEODCATAP-E75C80A29F2F6AF30941,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E75C80A29F2F6AF30941
UPSTREAM-GEODCATAP-E894D3D39CE875B092CF,"[""geo"",""network""]","[""http://www.w3.org/ns/prov#Association""]",http://www.w3.org/ns/prov#hadPlan,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/prov#hadPlan> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Association.hadplan""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#prov:AssociationShape/d1584c921fbf1628c78ed1dd765db33a7ad11491,UPSTREAM-POS-UPSTREAM-GEODCATAP-E894D3D39CE875B092CF,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E894D3D39CE875B092CF
UPSTREAM-GEODCATAP-E8A7EC9F43D9F34EDC71,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Relationship""]",http://purl.org/dc/terms/relation,MUST,,,"[""http://www.w3.org/2000/01/rdf-schema#Resource""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/relation>의 모든 값에 rdf:type <http://www.w3.org/2000/01/rdf-schema#Resource>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Relationship.relation""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:RelationshipShape/b7aa98e1befa5130659568aa62e7f38575dc17c1,UPSTREAM-POS-UPSTREAM-GEODCATAP-E8A7EC9F43D9F34EDC71,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E8A7EC9F43D9F34EDC71
UPSTREAM-GEODCATAP-E90542BFB139D7CBCB15,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://purl.org/dc/terms/source,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/source> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#CatalogueRecord.sourcemetadata""]",GeoDCAT-AP 3.1.0의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:CatalogRecordShape/48302728c90d6c344ff17c41a12e9f1379d2a049,UPSTREAM-POS-UPSTREAM-GEODCATAP-E90542BFB139D7CBCB15,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E90542BFB139D7CBCB15
UPSTREAM-GEODCATAP-E974C05354E26892182C,"[""geo"",""network""]","[""http://www.w3.org/ns/locn#Address""]",http://www.w3.org/ns/locn#adminUnitL2,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/locn#adminUnitL2> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Address(CoreLocation).administrativeunitlevel2""]",GeoDCAT-AP 3.1.0의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#locn:AddressShape/55cf47fe54e6f7cb41a1ca42a8a8a68b05a4519a,UPSTREAM-POS-UPSTREAM-GEODCATAP-E974C05354E26892182C,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E974C05354E26892182C
UPSTREAM-GEODCATAP-E997B5544812EA524BF6,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DataService""]",http://purl.org/dc/terms/created,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/created> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DataService.creationdate""]",GeoDCAT-AP 3.1.0의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DataServiceShape/675f9ab2c273ab67c79caa42282e4cec463c08f6,UPSTREAM-POS-UPSTREAM-GEODCATAP-E997B5544812EA524BF6,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E997B5544812EA524BF6
UPSTREAM-GEODCATAP-E9BAB8D74E74C9CF08B8,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Distribution""]",http://spdx.org/rdf/terms#checksum,MUST,,,"[""http://spdx.org/rdf/terms#Checksum""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://spdx.org/rdf/terms#checksum>의 모든 값에 rdf:type <http://spdx.org/rdf/terms#Checksum>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Distribution.checksum""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DistributionShape/6311ab0f528a12e90a9d4be09bdec4ff36578b32,UPSTREAM-POS-UPSTREAM-GEODCATAP-E9BAB8D74E74C9CF08B8,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E9BAB8D74E74C9CF08B8
UPSTREAM-GEODCATAP-E9D1536FD88B53ED5D2C,"[""geo"",""network""]","[""http://www.w3.org/ns/locn#Address""]",http://www.w3.org/ns/locn#thoroughfare,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/locn#thoroughfare> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Address(CoreLocation).streetaddress""]",GeoDCAT-AP 3.1.0의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#locn:AddressShape/c053bb4ab74094ab01d8385a0428c50994b3b5a6,UPSTREAM-POS-UPSTREAM-GEODCATAP-E9D1536FD88B53ED5D2C,UPSTREAM-NEG-UPSTREAM-GEODCATAP-E9D1536FD88B53ED5D2C
UPSTREAM-GEODCATAP-EAE5246668C113BEA161,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://www.w3.org/ns/adms#status,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/adms#status> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#CatalogueRecord.changetype""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:CatalogRecordShape/8c70e4513eeeeacaf9fdbc9e2cf3df16973e24c0,UPSTREAM-POS-UPSTREAM-GEODCATAP-EAE5246668C113BEA161,UPSTREAM-NEG-UPSTREAM-GEODCATAP-EAE5246668C113BEA161
UPSTREAM-GEODCATAP-EAE7BE1AE02BFEA55C63,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Distribution""]",http://data.europa.eu/r5r/applicableLegislation,MUST,,,"[""http://data.europa.eu/eli/ontology#LegalResource""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://data.europa.eu/r5r/applicableLegislation>의 모든 값에 rdf:type <http://data.europa.eu/eli/ontology#LegalResource>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Distribution.applicablelegislation""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DistributionShape/73465b7fbd7f991a08ddd1b766c2e46fa9dfc14e,UPSTREAM-POS-UPSTREAM-GEODCATAP-EAE7BE1AE02BFEA55C63,UPSTREAM-NEG-UPSTREAM-GEODCATAP-EAE7BE1AE02BFEA55C63
